 X,Y,amenity,name,cuisine,addr:street,addr:housenumber,addr:postcode,phone,website,addr:city,opening_hours,addr:state,takeaway,delivery,outdoor_seating,wheelchair,drink:beer,drink:wine,addr:country,smoking,cocktails,diet:vegetarian,drink:liquor,toilets,reservation,drink:coffee,payment:cash,name:en,email,payment:credit_cards,bar,diet:vegan,fax,happy_hours,internet_access,toilets:unisex,description,toilets:wheelchair,drink:tea,payment:debit_cards,capacity
-73.9845926,40.7566160975452,restaurant,The Lambs Club,,,,,,https://www.thechatwalny.com/The-Lambs-Club/The-Lambs-Club-Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7250228,42.9324198975452,restaurant,The Landing Bar and Grill,"american;burger;pizza",Genesee Street,4345,14225,(716) 204-2290,,Buffalo,"Mo-Fr 11:00-23:00, Sa 14:00-23:00, Su 15:00-23:00",NY,yes,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.5595516,41.8046626975452,restaurant,The Lantern,pizza,Main Street,10,12592,,,Wassaic,3pm to 10pm,NY,,,yes,,,,,outside,,,,,,,,,,,,,,,,,,,,,
-77.6946054,42.5598833975452,restaurant,The Leaning Tower,pizza,Main Street,124,14437,(585) 335-2740,,Dansville,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5093242,40.6716242975452,restaurant,The Lighthouse Diner,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9917756,40.7503146975452,restaurant,The Little Beet,,Pennsylvania Plaza,2,10121,,http://www.thepennsy.nyc/the-little-beet/,New York,Mo-Su 11:00-21:00,NY,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9901483,41.1454114975452,restaurant,The Little Diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9909051,40.7141110975452,restaurant,The Little One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0052939,40.7322791975452,restaurant,The Little Owl,,Bedford Street,90,10014,+1 (212) 741-4695,https://thelittleowlnyc.com/,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9721247,40.7584777975452,restaurant,The Lobster Club,"japanese;sushi;fine_dining",East 53rd Street,98,10022,+1-212-375-9001,https://thelobsterclub.com/,New York,"Mo-Fr 07:00-10:30, 11:45-14:00; 17:00-00:00; Sa 17:00-00:00",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9552629,40.7354045975452,restaurant,The Lobster Joint,,,,11222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7145955,43.4209652975452,restaurant,The Lobster Pot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6972962,43.3682684975452,restaurant,The Log Jam Restaurant,,State Route 9,1484,12845,+1 518 798 1155,https://www.logjamrestaurant.com/,Lake George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0033283,40.7321386975452,restaurant,The Loyal,,,,,,http://www.loyalrestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.2264094,42.7599420975452,restaurant,The Lunchbox,,South Main Street,4,14544,,,Rushville,,ny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9468405,40.7759935975452,restaurant,The Mansion Restaurant,diner,York Avenue,1634,10028,+1 212-535-8888,https://www.mansiondiner.com,,"Mo-Sa 06:00-01:00; Su 06:00-24:00",,,yes,,,,,,,,,,,,,,,info@mansiondiner.com,,,,,,,,,,,,
-73.9633097,40.7752062975452,restaurant,The Mark,,East 77th Street,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9131567,41.0143773975452,restaurant,The Market,,,,,,https://www.the9wmarket.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1696318,43.0740565975452,restaurant,The Market Diner,diner,Park Street,2100,,+1-315-474-5247,http://themarketdiner.com,,"Mo-Sa 05:00-21:00; Su 05:00-14:30",,,,,,,,,,,,,,,,,,info@themarketdiner.com,,,,,,wlan,,,,,,
-74.0037432,40.7297800975452,restaurant,The Market Table,,Carmine Street,54,,,https://www.markettablenyc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.994034,40.7612529975452,restaurant,The Marshal,american,10th Avenue,628,10036,212-582-6300,https://www.the-marshal.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9866617,40.7219018975452,restaurant,The Masala Wala,indian,Essex Street,179,10002,+1 (212) 358-9300,http://www.themasalawala.com,New York City,,,,,,,,,US,,,,,,,,,,info@themasalawala.com,,,,,,,,,,,,
-74.0014911,40.7458946975452,restaurant,The Meatball Company,,9th Avenue,200,,+1 212-257-4363,https://www.themeatballshop.com/locations/#chelsea,New York,"Mo,Su 00:00-02:00,12:00-24:00; Tu-Sa 00:00-04:00,12:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9885082,40.7216531975452,restaurant,The Meatball Shop,american,Stanton Street,84,,,https://www.themeatballshop.com/,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9822068,40.6797279975452,restaurant,The Meat Hook,"burger;american;brunch",Douglass Street,333,11217,+1 718 522 2110,https://www.meathookatthrees.com,,"Mo-Th 17:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-21:00",,,,yes,,draught,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,
-78.879135,42.8993800975452,restaurant,The Melting Point,Grilled_Chheese,Allen Street,244,14201,,,Buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8508756,42.6892477975452,restaurant,The Melting Pot,fondue,Crossgates Mall Road,,12203,,,Albany,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.998741,40.7248117975452,restaurant,The Mercer Kitchen,american,Prince Street,99,10012,+12129665454,https://themercerkitchen.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9490461,40.7812670975452,restaurant,The Milton,,2nd Avenue,1754,,(212) 369-1900,http://themiltonnyc.com,,"Mo-Fr 12:00-04:00; Sa, Su 11:00-04:00",,yes,yes,yes,,yes,yes,,,yes,,,,yes,,,,info@themiltonnyc.com,,,,,"Mo-Fr 12:00-19:00; Mo-Th 00:00-04:00",,,,,,,
-73.9770877,40.7610807975452,restaurant,The Modern - The Bar Room,french,West 53rd Street,9,,212-333-1220,https://www.themodernnyc.com/,,"Mo-Sa 11:30-22:30; Su 11:30-21:30",,,,,,,,,,,,,,,,,,info@themodernnyc.com,,,,,,,,,,,,
-73.4425535,44.6958803975452,restaurant,The Naked Turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.972254,40.7565315975452,restaurant,The National,,557 Lexington Avenue,557,10022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.0714063,42.8188774975452,restaurant,The Nest Tavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.8499185,42.9294425975452,restaurant,The New Great Wall,chinese,Albany Street,130,13035,,,Cazenovia,,NY,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8582321,40.6924705975452,restaurant,The New Pops,,Jamaica Avenue,85-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.931949,40.7443550975452,restaurant,The New Thompson Diner,diner,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.994863,40.7259131975452,restaurant,The Noho Star,chinese,,,,+1 212-925-0070,https://www.facebook.com/Noho-Star-79648932463/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9860044,40.7326210975452,restaurant,The Nugget Spot,,East 14th Street,230,10003,(646) 422-7346,https://www.thenuggetspot.com/,New York,"Su-Th 11:30-22:00; Fr-Sa 11:30-02:00",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0078817,40.7169720975452,restaurant,The Odeon,,West Broadway,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7538931,42.8638746975452,restaurant,The Olive Branch Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.680005,42.9010948975452,restaurant,The Olive Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8113331,40.7279204975452,restaurant,The Oneness Fountain Heart,Vegetarian,72nd Avenue,157-19,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
-73.9031732,40.7538485975452,restaurant,The Original Comida Dominicana,dominican,Northern Boulevard,57-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9850909,40.5971145975452,restaurant,The Original John's Deli,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.4205736,42.7096751975452,restaurant,The Original New York Pizzeria,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8216837,43.0110084975452,restaurant,The Original Pancake House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0004771,40.7359714975452,restaurant,The Original Sandwich Shoppe of NY,"deli;italian",,,,2122552237,http://deli-NYC.com,,Mo-Su 07:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0089587,40.7046731975452,restaurant,The Original Soupman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9074547,40.8127411975452,restaurant,The Original Venice Restaurant,italian,East 149th Street,772,,+1-718-585-5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.6009932,43.1502254975452,restaurant,The Owl House,american,Marshall Street,75,14607,,http://www.owlhouserochester.com/,Rochester,"Tu-We 11:30-15:00, 17:00-22:00; Th-Fr 11:30-15:00, 17:00-23:00; Sa 11:00-15:00, 17:00-23:00; Su 11:00-15:00, 17:00-23:00; ",NY,,,,,,,,,,yes,,,,,,,info@owlhouserochester.com,,,yes,,,,,,,,,
-73.783303,40.6428500975452,restaurant,The Palm Bar & Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9710941,40.7516726975452,restaurant,The Palm Restaurant,,2nd Avenue,837,10017,,https://www.thepalm.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0894816,41.7461479975452,restaurant,The Parish,,Market Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0064253,40.7442490975452,restaurant,The Park,,10th Avenue,118,10011,,https://www.theparknyc.com/,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.7986296,42.7626116975452,restaurant,The Pasta Factory,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.976103,40.7488043975452,restaurant,The Pho 5,,,,,+1-917-388-2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4206562,42.4691456975452,restaurant,The Pillars Restaurant,american,Columbia Pike,860,12125,,,New Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5626565,41.8009165975452,restaurant,The Pines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7090541,43.4198898975452,restaurant,The Pink Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9653575,40.7595293975452,restaurant,The Pita Grill,,2nd Avenue,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6997455,40.6406936975452,restaurant,The Pizza Place,"pizza;italian",Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9840506,40.7604723975452,restaurant,The Playwright,,West 49th Street,202,10019,(212) 262 9263,https://www.playwrighttavern.com/,New York,,NY,,,,,,,US,no,,,,,,,,,playact1@aol.com,,,,(212) 664 0563,,,,,,,,
-71.9467323,41.0333522975452,restaurant,The Point,seafood,Montauk Highway,697,11954,,www.pointbarandgrill.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9623528,42.7956775975452,restaurant,The Point Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9161292,44.3410275975452,restaurant,The Pointe Bar and Grill,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9901976,40.7329659975452,restaurant,The PokéSpot,,,,,,,,,,,,,,,,,,,,,,,,,The PokéSpot,,,,,,,,,,,,,
-73.5662121,42.0577337975452,restaurant,The Pond Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7702601,43.0729591975452,restaurant,The Porch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8815115,40.9943453975452,restaurant,The Prime,american,Main Street,19,10706,,http://www.theprimeamericangrille.com/,Hastings on Hudson,,NY,,,,,,,US,,,,,,,,,,info@rainwatergrill.com,,,,,,,,,,,,
-73.3538664,40.8904987975452,restaurant,The Purple Elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9748808,40.6873385975452,restaurant,The Quarter,american,,,,+1-347-987-4012,https://www.quarterbk.com,,"Mo-We 16:00-24:00; Th-Fr 16:00-02:00; Sa 10:00-02:00; Su 10:00-24:00",,,,garden,no,bottled,yes,,,,,no,,,,,,,,yes,,,,,,,,,,
-73.7678724,40.6607065975452,restaurant,The Queens Food Court,,Guy R Brewer Boulevard,147-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9183096,40.7587851975452,restaurant,The Queens Kickshaw,,Broadway,40-17,11103,,http://thequeenskickshaw.com/,Astoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0041031,40.7480925975452,restaurant,The Red Cat,,,,,,,,,,,,,,,,,,,,,,,,,The Red Cat,,,,,,,,,,,,,
-73.9833892,40.7309012975452,restaurant,The Redhead,Southern,East 13th Street,349,10003,,http://theredheadnyc.com,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8115859,40.5871088975452,restaurant,The Restaurant,breakfast,Rockaway Beach Boulevard,86-11,11693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9948035,40.7036769975452,restaurant,The River Café,new_american,Water Street,1,11201,+1 718 522 5200,https://www.rivercafe.com/,Brooklyn,"Mo-Fr 17:30-23:00; Sa-Su 11:30-23:00",NY,no,no,,limited,,,,no,,,,,,,,,,,,,,,,,,,,,
-75.615587,43.9735283975452,restaurant,The Rooted Drifter,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.4523537,43.2086446975452,restaurant,The Savoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9788994,40.7587628975452,restaurant,The Sea Grill,fish,,,,,,,,,,,,,,,,,,,,,,,,The Sea Grill,,,,,,,,,,,,,
-73.9104377,40.7042564975452,restaurant,The Seneca,american,Seneca Avenue,582,,+1-347-599-0010,http://thesenecanyc.com/,,,,,,,yes,yes,,,,no,,yes,yes,,,,,,,,,,,wlan,yes,,yee,,,
-73.359917,40.8849529975452,restaurant,The Shack,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9182196,40.7655545975452,restaurant,The Shady Lady,,30th Avenue,34-19,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6804001,43.3302816975452,restaurant,The Silo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0491868,43.1743997975452,restaurant,The Silo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9569853,40.7768188975452,restaurant,The Simone,italian,East 82nd Street,151,10028,,http://www.thesimonerestaurant.com/,New York,"Mo-Th 18:00-21:30; Fr-Sa 18:00-22:30",NY,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
-71.9414917,41.0332065975452,restaurant,The Sloppy Tuna,seafood,South Emerson Avenue,148,11954,,http://www.thesloppytuna.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6149952,40.7389756975452,restaurant,The Small Batch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9936332,40.7265472975452,restaurant,The Smile,american,Bond Street,26,10012,+1 646 329 5836,http://www.thesmilenyc.com/,New York,"Mo-Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-22:00",NY,no,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.968022,40.7552632975452,restaurant,The Smith,american,2nd Avenue,956,10022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9818679,40.7716005975452,restaurant,The Smith,american,Broadway,1900,10023,,https://thesmithrestaurant.com/,New York,"Mo-Th 07:30-00:00; Fr 07:30-01:00; Sa 09:00-01:00; Su 09:00-00:00",NY,yes,,yes,yes,,,,,,,,,recommended,yes,,,,,,,,,,,,,,,
-73.9887137,40.7443321975452,restaurant,The Smith,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8746278,42.8963191975452,restaurant,The Snooty Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7862558,40.8471694975452,restaurant,The Snug,fish_and_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.0580811,42.1439478975452,restaurant,The Source,"juice,_health",West Market Street,88,14830,,,Corning,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8662124,40.8317520975452,restaurant,The South of France,,Westchester Avenue,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1568631,43.0585722975452,restaurant,The Spaghetti Warehouse,,North Clinton Street,689,13204,,,Syracuse,"Mo-Su 11:00-22:00; Fr,Sa 11:00-23:00",NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-74.0021665,40.7327579975452,restaurant,The Spaniard,american,West 4th Street,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9164181,40.7727940975452,restaurant,The Sparrow Tavern,,,,,,http://thesparrowtavern.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9017851,42.1458693975452,restaurant,The Spot,diner,Front Street,1062,,,,,05:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1559189,43.0486283975452,restaurant,The Stoop Kitchen,,West Fayette Street,311,,+1-315-257-7000,https://www.stoopkitchen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7286951,40.6181371975452,restaurant,The Sunflower Cafe,,Central Avenue,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9522212,40.7775557975452,restaurant,The Supply House,,2nd Avenue,1647,10028,+1 646-861-3585,http://www.thesupplyhousenyc.com,,"Mo-Th 16:00-02:00; Fr 12:00-04:00; Sa 11:00-04:00; Su 11:00-02:00",,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,
-71.9506109,41.0441773975452,restaurant,The Surf Lodge,,Edgemere Street,183,11954,,www.thesurflodge.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1088009,42.7984580975452,restaurant,The Sweet Basil,,Clinton Street,3,13159,,,Tully,"Su,Mo 11:00-20:00; Tu-Th 11:00-21:00; Fr 11:00-22:00; Sa 11:00-21:00",NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-76.1506273,43.0507148975452,restaurant,The Sweet Praxis,american,East Water Street,203,13202,+1 315 216 7797,https://www.thesweetpraxis.com/,Syracuse,"Tu-Fr 07:00-17:30; Sa 08:00-15:00",NY,,,,yes,,,,,,,,yes,,,,,info@thesweetpraxis.com,,,,,,wlan,,,designated,,,
-73.9854632,40.7270388975452,restaurant,The Tang,chinese,1st Avenue,120,,6466783092,https://www.thetangnyc.com/,,Mo-Su 12:00-22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1538269,43.0711421975452,restaurant,The Taste of Africa,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.1481928,40.9191395975452,restaurant,The Three Village Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8768534,42.8993332975452,restaurant,The Towne,greek,Allen Street,00,14201,,,Buffalo,24/7,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7714721,43.0725568975452,restaurant,The Turf Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9993722,40.7284095975452,restaurant,The Underdog,american,Bleecker Street,148,,+1-212-253-8300,,,Mo-Su 11:30-22:00,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
-73.7257164,40.6204389975452,restaurant,The Upper Crust,pizza,Central Avenue,442,,,,Cedarhurst,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.968392,40.6795898975452,restaurant,The Vanderbilt,,Vanderbilt Avenue,570,11238,,,,,,,,,,draught,yes,,,yes,,yes,,,,,,,,yes,,,,,,,,,,
-73.9431144,42.8164956975452,restaurant,The Van Dyck Restaurant and Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0978576,40.6224172975452,restaurant,The Veranda Cafe at Silver Lake Golf Course,,,,10301,7184482233,http://www.silverlakegolf.com,,Mo-Su 06:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9826229,44.2938354975452,restaurant,The View,,,,,5183023000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.986415,40.7587440975452,restaurant,The View Restaurant & Lounge,american,Broadway,1535,,+1 212 704 8900,https://www.theviewnyc.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3961887,42.1575045975452,restaurant,The Village Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.959607,42.1075961975452,restaurant,The Village Diner,diner,Floral Avenue,255,13790,,,Johnson City,"Tu-Sa 07:00-14:00; Su 08:00-14:00",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9900889,44.6703493975452,restaurant,The Village Diner,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8311961,40.7078055975452,restaurant,The Village Diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.2219251,42.4100013975452,restaurant,The Village Tavern Restaurant & Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9795019,40.6780704975452,restaurant,The V Spot,latin_american,,,,+1 718 928 8778,http://vspot.nyc,,"Mo 17:00-22:00; Tu-Th 12:00-22:00; Fr-Sa 11:00-22:00; Su 11:00-21:00",,,,,,draught,yes,,,,,,,,,,,,,,only,,,,,,,,,
-73.437557,43.8524193975452,restaurant,The Wagon Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9723654,40.7404173975452,restaurant,The Water Club Restaurant,american,East 30th Street,500,10016,,,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.002226,40.7369557975452,restaurant,The Waverly Inn,american,Bank Street,16,10014,+19178281154,http://www.waverlynyc.com,New York,"Mo-Th 18:00-00:00; Fr 18:00-01:00; Sa 11:00-01:00; Su 11:00-00:00",NY,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9778931,40.7251374975452,restaurant,The Wayland,,East 9th Street,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9915059,40.7647616975452,restaurant,The Waylon,,,,10019,+12122650010,https://www.thewaylon.com/,,Mo-Su 12:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9817173,40.6898108975452,restaurant,The Wei,chinese,DeKalb Avenue,30,11201,,http://thewei.nyc,,,,,,,,,,,,,,,,,,,The Wei,,,,,,,,,,,,,
-73.3539709,40.8908555975452,restaurant,The Whale's Tale,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,no,,,
-73.9242916,40.7000438975452,restaurant,The Wheelhouse,sandwich,Wilson Avenue,165,,+1-718-483-9970,https://wheelhousebrooklyn.com/,,"Mo-Th, Su 11:30-22:30; Fr, Sa 11:30-23:30",,yes,yes,,,,,,,,,,,,yes,,,wheelhousebk@gmail.com,,,,,,,,,,,,
-78.8768975,42.9087752975452,restaurant,The Wine Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9852909,40.7326739975452,restaurant,The Winslow,,East 14th Street,243,10003,(212) 777-7717,http://www.thewinslownyc.com,New York,"Mo-We 12:00-02:00; Th-Fr 12:00-04:00; Sa 11:00-00:00; Su 11:00-02:00",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.6358288,43.1315234975452,restaurant,The Wok,chinese,Genesee Street,912,,5852357888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9922117,40.7263523975452,restaurant,The Wren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.959174,40.7828127975452,restaurant,The Wright,,East 88th Street,,,,,,"Mo-Fr 11:30-15:30; Sa, Su 11:00-15:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9508331,40.7794244975452,restaurant,The Writing Room,,2nd Avenue,1703,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,Mo-Fr 15:00-18:00,,,,,,,
-78.6715672,42.9089258975452,restaurant,The Yelling Goat,barbecue,Central Avenue,205,14086,+17166830462,http://theyellinggoat.com,,"Mo-Th 11:00-22:00,fr-sa 11:00-23:00,su 12:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7875143,43.0731613975452,restaurant,Thirsty Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8831089,40.7497543975452,restaurant,Thomas Pizza,pizza,37th Avenue,83-06,11372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6075797,40.7447029975452,restaurant,Thomas's Diner,,,,,,,,,,,,,,,,,,,,,,,,,Thomas's Diner,,,,,,,,,,,,,
-73.7898874,40.6949238975452,restaurant,Three Brothers Pizza,,Guy R Brewer Boulevard,109-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9225318,40.7604886975452,restaurant,Three E- Taste of Thai,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9837723,40.7276065975452,restaurant,Thursday,"korean;international",,,,,,,"Mo-We 18:00-23:00; Th-Fr 18:00-24:00; Sa 12:00-15:00, 18:00-24:00; Su 12:00-15:00, 18:00-23:00",,,,,,draught,yes,,,,,no,,,yes,,,,,,,,,,,,,,,
-73.8682727,40.8585676975452,restaurant,Thwiates Place Pelham Pizza,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8750842,40.7483609975452,restaurant,Tia Julia,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8908243,40.7470294975452,restaurant,Tibet Kitchen,Tibetan,Roosevelt Avenue,74-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9935503,40.7524435975452,restaurant,Tick Tock Diner,diner,8th Avenue,481,10001,+1 212-268-8444,https://www.ticktockdinerny.com,,24/7,,,,,,yes,yes,,,yes,,,,yes,yes,,,info@ticktockdinerny.com,,,,,,,,,,,,
-73.7947166,40.7347206975452,restaurant,Tienda Vieja,colombian,Fresh Meadow Lane,65-62,11365,+1-718-321-3644,http://www.tiendaviejany.com,Fresh Meadows,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
