house_name,LNG,LAT,price,streetAddress,postcode,house_type,ZCTA,nearest_3theaters_index,most_common_cuisine,num_rests_within_500m,nearest_5rests_index,distance_from_subway,nearest_subway
"NeW SMALL COZY TWO BED.. S,C,2,3,4,5,B,Q TRAIN.. RENOVATD.. ELEVATR..",-73.958459,40.675403,"$1,725",Prospect pl,11238,Apartment,11238,"[112, 1, 24]",mexican,9,"[883, 542, 1330, 1078, 568]",94.85066432699588,Park Pl
"NO FEE! Gut Renovated 3Br/1 Bath In Hamilton Heights,W/D in unit,",-73.9383,40.8265,"$2,400",,10039,Apartment,10039,"[6, 74, 62]",barbecue,2,"[585, 341, 627, 591, 497]",112.2863461255093,155 St
LAST MONTH FREE RENT*CLOSE TO RR/SHOPS*W/D IN UNIT*BUILDING*CATS OK***,-73.859172,41.076466,"$1,995",John street,10591,Apartment,10470,"[6, 74, 62]",,0,"[675, 859, 394, 678, 21]",5443.420263583055,Wakefield-241 St
3 Bedroom Fully Renovated Apartment!,-73.8997,40.7239,"$2,250",60-91,11378,Apartment,11378,"[6, 74, 62]",pizza,18,"[898, 714, 1391, 1139, 1052]",692.2094755128404,Fresh Pond Rd
"SPACIOUS, 3BR 2bt CLINTON HILL w/ Washer / Dryer In Unit",-73.959568,40.686683,"$3,450",lexington Ave,11205,Apartment,11238,"[112, 1, 24]",mexican,10,"[1380, 1463, 568, 1307, 883]",87.42613160001508,Classon Av
Beautiful 2 Bedrooms with W/D and Huge Private Terrace,-73.9367,40.67,"$2,150",1111 Saint Johns Place,11213,Apartment,11213,"[74, 6, 112]",mexican,1,"[1306, 803, 741, 1014, 440]",419.2466324144711,Crown Hts-Utica Av
Stunning Huge Duplex - Private Backyard - G Train,-73.952562,40.736822,"$2,790",Clay Street,11109,Apartment,11222,"[74, 112, 1]",burger,7,"[116, 659, 824, 255, 272]",211.33936997310386,Vernon Blvd-Jackson Av
"No Fee! Huge 2 Bedroom,Williamsburg S 8th & Roebling St",-73.9563,40.7095,"$2,100",,11211,Apartment,11211,"[112, 74, 1]",latin_american,7,"[1196, 1238, 225, 1105, 366]",165.76171558993417,Marcy Av
Nicely renovated 2 Bedroom apartment with W/D in PLG,-73.957132,40.662824,"$2,100",1767 Bedford Ave,11225,Apartment,11225,"[112, 1, 24]",pizza,6,"[1074, 542, 444, 883, 485]",265.79080680871044,Franklin Avenue-Medgar Evers College
☕️☀️Spacious🍞3 bed🥑1 bath🍳2nd floor🌈2 family🌗🍸,-73.89485,40.69859,"$2,250",60th Lane,11385,Apartment,11385,"[6, 74, 62]",mexican,57,"[326, 1384, 1466, 757, 16]",260.6444244258911,Fresh Pond Rd
Stunning 3 bd - Myrtle Broadway - Hot spot! NO FEES A/C,-73.934762,40.6987,"$2,375",Bushwick Ave,11206,Apartment,11206,"[74, 6, 112]",american,13,"[741, 803, 837, 701, 473]",109.61119989371676,Myrtle Av
NO SEC DEPOSIT! Apartment next to Astoria Park & Water 718-726-0003,-73.915629,40.783401,"$2,095",21st Avenue,11105,Apartment,11105,"[6, 74, 62]",afghan,4,"[1301, 100, 112, 1199, 219]",473.840427211252,Astoria Blvd
Stunning 2 bd - Awesome price - Trendy bldg -JMZ / G TRAINS - NO FEE,-73.946959,40.698641,"$1,999",Ellery Street,11206,Apartment,11206,"[74, 112, 1]",italian,8,"[1169, 1283, 97, 469, 50]",168.32523389150668,Lorimer St
Extremely Huge 3 Bdrm Loft with lots of features  *Pictures*,-73.952058,40.699559,"$3,500",567 Flushing Ave,11206,Apartment,11206,"[74, 112, 1]",latin_american,4,"[54, 1283, 469, 272, 57]",204.37240581410066,Flushing Av
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,-74.00283,40.600204,"$1,995",Cropsey Ave,11214,Apartment,11214,"[61, 87, 107]",chinese,2,"[995, 382, 549, 165, 387]",266.8417256000685,18 Av
Newly Renovated Bright and Sunny 2 Bedroom Apt Pictures,-73.953303,40.699072,"$1,800",34 Nostrand Ave,11206,Apartment,11205,"[74, 112, 1]",latin_american,3,"[54, 1196, 485, 782, 272]",240.105144365866,Hewes St
"HUGE 1 BEDROOM LOFT,  EXPOSED BRICK HIGH CEILINGS *Pictures*",-73.952058,40.699559,"$2,400",567 Flushing Ave,11206,Apartment,11206,"[74, 112, 1]",latin_american,4,"[54, 1283, 469, 272, 57]",204.37240581410066,Flushing Av
NO SEC DEPOSIT! Apartments next to Astoria Park & Water 718-726-0003,-73.916745,40.784132,"$1,795",21st Avenue,11105,Apartment,11105,"[6, 74, 62]",afghan,2,"[1301, 100, 112, 125, 13]",444.4687249860525,Astoria Blvd
"$1,7oo 1Bed 1Bath ~ 1st Floor",-73.939299,40.765187,$1,,11106,Apartment,11106,"[74, 6, 62]",mexican,1,"[516, 1123, 478, 197, 55]",460.36041619819434,Queensboro Plaza
2 Bedroom Apartment 33 Bond St. Penthouse!,-73.983618,40.688718,"$4,590",33 Bond Street Apt. PH03,11245,Apartment,11217,"[58, 60, 24]",diner,27,"[600, 487, 93, 510, 205]",153.9500521341681,Hoyt-Schermerhorn Sts
Large 5 br 2nd Fl apt. in Jersey City-mins to NYC.,-74.0754,40.718,"$2,300",Clinton Ave & JFK,7304,Apartment,10280,"[42, 93, 110]",,0,"[435, 1172, 924, 737, 474]",2273.868641471731,St George
"$1800,renovated 3 br walk to JSQ Path-mins to NYC",-74.066,40.7321,"$1,800",Wales Ave & Broadway,7308,Apartment,10282,"[42, 93, 110]",,0,"[435, 1172, 737, 924, 474]",2827.191484668726,St George
NO FEE  Kensington  3 Bed/2 Bath with Balcony DSJ 718 266-3700,-73.973364,40.640943,"$3,099",Ocean Parkway,11218,Apartment,11218,"[24, 60, 58]",pizza,2,"[8, 7, 1473, 907, 450]",403.9216076656932,Fort Hamilton Pkwy
All the perks of modern living! Washer/dryer included. Tour today!,-73.902845,40.936044,"$1,849",20 Water Grant St,10702,Apartment,10471,"[6, 74, 62]",,0,"[529, 925, 198, 414, 259]",1518.7706293854133,Van Cortlandt Park-242 St
No Fee Huge Renovated JR 1 Bed 1 Bath Sunnyside* Queens Near 7 Train,-73.92048,40.742233,$1895.00,45-35 44TH ST.,11104,Apartment,11104,"[6, 74, 62]",colombian,9,"[39, 1397, 1396, 1285, 337]",229.07321440326672,46 St-Bliss St
NO FEE Fort Greene Studio Apartment,-73.973511,40.686594,"$1,850",99 S Oxford Street,11217,Apartment,11238,"[24, 60, 75]",sushi,24,"[1020, 1015, 900, 703, 354]",50.5734195033406,Lafayette Av
"Marine Park, 1 Bed ...  DSJ Realty 718 266-3700",-73.942366,40.604113,"$1,799",3323 Nostrand Avenue,11229,Apartment,11229,"[74, 112, 1]",,0,"[393, 618, 884, 142, 357]",1060.3672844777457,Flatbush Av-Brooklyn College
VERY CHARMING PREWAR SPACE WITH PATIO * GREAT AREA,-73.947709,40.716347,"$1,850",Jackson,11211,Apartment,11211,"[74, 112, 6]",italian,16,"[957, 469, 1283, 1169, 272]",293.840056177109,Lorimer St
2Br/2Ba*NO FEE*Renovated*SS App*Balcony*Laundry*Central Air*Storage,-73.867762,40.829687,"$2,400",Commonwealth Ave,10472,Apartment,10472,"[6, 74, 62]",,0,"[184, 412, 1295, 536, 21]",58.52588311889452,St Lawrence Av
2Br/2Ba*Renovated*SS App*Balcony*Laundry*Central Air*Storage,-73.867762,40.829687,"$2,195",Commonwealth Ave,10472,Apartment,10472,"[6, 74, 62]",,0,"[184, 412, 1295, 536, 21]",58.52588311889452,St Lawrence Av
Newly Renovated Stuido in Hell's Kitchen NO FEE,-73.9918,40.7597,"$1,900",,10036,Apartment,10036,"[100, 109, 2]",japanese,43,"[462, 1101, 89, 231, 422]",241.05004762823785,42 St-Port Authority Bus Terminal
2br*No fee*Renovated*Furnished/Unfurnished*Private Deck*Dishwasher* WD,-73.946769,40.831471,"$3,950",W 153rd St,10032,Apartment,10031,"[6, 74, 62]",seafood,2,"[1392, 83, 627, 493, 341]",223.381965246989,157 St
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,-74.000738,40.598766,"$1,795",Cropsey Ave,11214,Apartment,11214,"[61, 87, 107]",chinese,2,"[382, 995, 549, 165, 387]",302.664301859442,18 Av
1Br*NO FEE*Hardwood Flr*Spacious*Plenty of closet space*Heat&Hot water,-73.938792,40.80828,"$2,195",East 129th St,10037,Apartment,10035,"[6, 74, 62]",mexican,4,"[1065, 1043, 1281, 1170, 1072]",184.34509222686248,125 St
1 Br*Hardwood Floors*Spacious*Plenty of closet space*Heat&Hot water,-73.938792,40.80828,"$1,995",East 129th St,10037,Apartment,10035,"[6, 74, 62]",mexican,4,"[1065, 1043, 1281, 1170, 1072]",184.34509222686248,125 St
3Br*NO FEE*Laundry Service*Ss App*Hardwood*No 1st Month Required,-73.957782,40.803728,"$2,458",W 114th St,10026,Apartment,10026,"[62, 74, 6]",japanese,4,"[1103, 1275, 507, 597, 330]",104.86537336137914,Cathedral Pkwy (110 St)
Sunnyside 1 bedroom,-73.923259,40.739326,"$1,850",4823 42nd street,11104,Apartment,11104,"[74, 6, 62]",colombian,10,"[337, 735, 1247, 1117, 1079]",160.94453477177456,40 St-Lowery St
1BD/1BT*Hardwood Floors*Heat&HW*Dishwasher*NO FEE**,-73.814665,40.956061,"$1,625",fisher ave,10709,Apartment,10466,"[6, 74, 62]",,0,"[394, 501, 891, 536, 209]",2763.923164294752,Eastchester-Dyre Av
NO FEE-XTRA LARGE QUEEN SIZE BED-BRAND NEW-NEARBY EXPRESS 4 & D TRAINS,-73.8895,40.8633,"$1,910",,10458,Apartment,10458,"[6, 74, 62]",italian,11,"[437, 370, 1128, 588, 65]",318.24652396896386,Bedford Park Blvd-Lehman College
3 Bedroom Apartment for Rent in Brooklyn,-95.78558,37.13284,"$2,300",,67340,Apartment,10307,"[42, 93, 110]",,0,"[0, 0, 0, 0, 0]",2393602.9993826062,Tottenville
3Br/2Ba*Hardwood Flrs*Dining Room*Laundry*Parking*Proch,-73.780098,41.139381,"$2,650",Bedford Rd,10570,Apartment,10466,"[6, 74, 62]",,0,"[1229, 1047, 346, 891, 890]",9615.50973437636,Eastchester-Dyre Av
** Massive apartment ** Near Subway M & R ** Dishwasher ***,-73.91748,40.759857,$2700.00,31-48 41st street,11103,Apartment,11106,"[6, 74, 62]",pizza,8,"[219, 1096, 1263, 436, 125]",322.9151435031174,Astoria Blvd
2Br/1Ba*No Fee*Hardwood Floor*Spacious*Heat and Hot Water included*,-73.939494,40.810209,"$2,195",fifth Ave,10037,Apartment,10037,"[6, 74, 62]",mexican,5,"[1043, 1065, 1281, 1170, 628]",188.21004812761277,135 St
3Br*NO FEE*2 Month Free*Laundry*SS Appliances*Hardwood Flrs*,-73.932761,40.856503,"$2,167",Broadway,10040,Apartment,10040,"[6, 74, 62]",mexican,6,"[931, 720, 537, 693, 497]",175.79940842656904,190 St
4Br*NO FEE*2 Month Free*Laundry*SS Appliances*Hardwood Flrs*,-73.932761,40.856503,"$2,491",Broadway,10040,Apartment,10040,"[6, 74, 62]",mexican,6,"[931, 720, 537, 693, 497]",175.79940842656904,190 St
2Br*Bronxville Schools*Laundry*Hardwood*Storage*Near Metro,-73.835897,40.939236,"$2,500",Parkway Rd,10708,Apartment,10466,"[6, 74, 62]",,0,"[394, 501, 536, 21, 184]",1674.467387469134,Eastchester-Dyre Av
Mosholu *Large 1BR Apt - Elevator / No Fee,-73.885897,40.876018,"$1,495",206th Street,10467,Apartment,10458,"[6, 74, 62]",,0,"[588, 309, 870, 65, 437]",162.39119319231244,Bedford Park Blvd
Jackson Heights - HUGE 1BR Apt - Elevator / NO Fee,-73.892473,40.752948,"$1,850",74th Street,11372,Apartment,11372,"[6, 74, 62]",thai,2,"[1273, 1152, 684, 654, 733]",223.18373945193147,74 St-Broadway
Nicest Elevator Building in Inwood / Seaman Ave! No Fee!,-73.918564,40.871479,"$1,850",Seaman Avenue,10034,Apartment,10034,"[6, 74, 62]",mexican,12,"[610, 823, 539, 259, 414]",181.7898583539844,Inwood-207 St
Wash Heights - Large 1BR - No Fee - ELEVATOR!!! Laundry! New Bathroom!,-73.929644,40.854908,"$1,595",190th Street,10040,Apartment,10040,"[6, 74, 62]",latin_american,8,"[537, 931, 1184, 1009, 833]",27.580908807771785,191 St
Large 2BR - Washington Heights - Modern Kitchen / NO Fee,-73.929644,40.854908,"$1,895",190th Street,10040,Apartment,10040,"[6, 74, 62]",latin_american,8,"[537, 931, 1184, 1009, 833]",27.580908807771785,191 St
DELUXE -MODERN-OPEN LAYOUT +LAUNDRY BROADWAY-38ST,-73.919792,40.759448,"$1,900",BROADWAY,11103,Apartment,11106,"[6, 74, 62]",italian,12,"[1477, 436, 1096, 121, 125]",131.8025754405483,Steinway St
Hudson Heights *HUGE 1BR***  No Fee / Elevator,-73.933312,40.855335,"$1,850",189th Street,10040,Apartment,10040,"[6, 74, 62]",pizza,9,"[720, 931, 537, 693, 497]",148.95904748706752,190 St
1BR  $1600 BALCONY ELEVATOR LAUNDRY by 30th Avenue-33st,-73.919942,40.766095,"$1,600",30TH AVENUE,11102,Apartment,11102,"[6, 74, 62]",italian,12,"[1477, 125, 1096, 436, 121]",172.19993505659653,30 Av
"YES! 2BR_$1,98O _LARGE + SUNLIGHT CORNER @ 3Oth AVENUE-33ST",-73.919266,40.767012,"$1,975",30TH AVENUE,11102,Apartment,11102,"[6, 74, 62]",italian,10,"[1096, 125, 1477, 436, 219]",187.17134472117635,Astoria Blvd
C-PICTURES _2BR-KING SIZE at HEART OF BROADWAY-36ST,-73.921337,40.760358,"$2,100",BROADWAY,11103,Apartment,11106,"[6, 74, 62]",italian,14,"[436, 1477, 121, 1374, 750]",126.04022683120978,Steinway St
Beautiful 2 Bedroom Apartment in Bushwick,-73.915136,40.697771,"$2,240",Linden Street,11237,Apartment,11237,"[74, 6, 62]",mexican,64,"[742, 432, 1289, 816, 368]",310.1383527113049,Myrtle-Wyckoff Avs
INCREDIBLE Greenpoint 3 Bedroom With a Backyard!! Avail 10/1,-73.942022,40.726901,"$3,199",kingsland,11222,Apartment,11222,"[74, 6, 112]",spanish,2,"[939, 807, 808, 50, 97]",441.52991221349873,Graham Av
2BR= $1875 _SUNLIGHT_ STREET VIEWS @ BROADWAY-33ST,-73.923826,40.76135,"$1,875",BROADWAY,11106,Apartment,11106,"[6, 74, 62]",italian,11,"[1132, 750, 1374, 121, 691]",187.5888838191828,Broadway
MODERN SUNNY 1 BEDROOM APT W/HOME OFFICE..STEPS TO EVERYTHING,-73.946199,40.724627,"$2,500",Diamond Street,11222,Apartment,11222,"[74, 6, 112]",coffee,12,"[1169, 957, 97, 50, 808]",390.74972188567205,Graham Av
No Broker Fee Studio in Amazing Location with Dishwasher Through Owner,-73.9996,40.7402,"$1,470",,10113,Apartment,10011,"[9, 56, 80]",italian,85,"[1219, 861, 911, 518, 113]",98.7945009584816,14 St
No Fee - Park Slope Apt - 1.5bedrooms $2595/month,-73.984015,40.671899,"$2,595",5th avenue,11215,Apartment,11215,"[58, 60, 24]",italian,47,"[769, 320, 1265, 87, 547]",194.28646414057465,Union St
Spacious 3 bedrooms + 1.5 Baths! District 26* Prime Area! No pets,-73.7319,40.7488,"$2,300",243rd st,11362,Apartment,11362,"[6, 74, 62]",,0,"[1024, 20, 887, 248, 642]",5210.350365456584,Far Rockaway-Mott Av
"Bushwick Furnished 3 Bedroom with W/D, Large Living Room",-73.913307,40.693641,"$2,800",Putnam,11237,Apartment,11221,"[74, 6, 62]",mexican,74,"[274, 282, 1419, 513, 432]",205.73492360293116,Myrtle-Wyckoff Avs
"River-views, lovely Riverside apt, Suburb-living in City",-73.950605,40.828372,"$2,950",700 Riverside Drive,10031,Apartment,10031,"[6, 74, 62]",japanese,3,"[493, 1092, 83, 53, 330]",62.25775534889811,145 St
Beautiful 3 bedroom apartment in 2 family home,-73.2163,41.1668,"$1,750",593 Ellsworth Street,6605,Apartment,10464,"[6, 74, 62]",,0,"[220, 993, 953, 301, 127]",62528.78384808932,Far Rockaway-Mott Av
**EXPANSIVE-TOWNHOUSE***5 BR 2 BA* *24HR DM / R-F DECK/GYM**MOVIE ROOM,-73.97321,40.795252,"$5,000",West 96th Street,10024,Apartment,10025,"[90, 113, 59]",japanese,20,"[62, 1316, 496, 173, 308]",106.78289899269546,96 St
**BARGAIN***TRUE 1 BED**1 BA**24HR DM**ELVTR**LAUNDRY*GYM**R-F DECK**S,-74.00222,40.755884,"$2,195",West 34th Street,10018,Apartment,10001,"[9, 96, 20]",vietnamese,19,"[1069, 797, 0, 525, 275]",34.47048174927687,34 St-Hudson Yards
PERFECT 1 BEDROOM + HOME OFFICE..STEPS TO G  PARK 10 MIN TO L,-73.948582,40.723213,"$2,250",Eckford Street,11222,Apartment,11222,"[74, 112, 6]",italian,12,"[1002, 962, 957, 767, 272]",302.8422453432096,Nassau Av
**LUXURY**UES***3 BR 2 BA**24HR DM**ELVTR**SUNDECK**FREE GYM**POOL**ST,-73.947584,40.783571,"$2,850",E 95th St,10128,Apartment,10128,"[74, 6, 62]",thai,56,"[461, 943, 296, 905, 615]",53.24499071639508,96 St
**LIVE LIKE THE WOLF OF WALL STREET***STUDIO 1 BA**24HR DM**ELVTR**LAU,-74.010676,40.707116,"$1,800",Wall Street,10005,Apartment,10005,"[61, 35, 73]",thai,27,"[1141, 1478, 1205, 704, 367]",46.579739054598,Broad St
***BRAND NEW**MEGA JR 1 BR/ALC STU**1 BA**24DM**GYM**RF-DECK***W/D*GAM,-73.997821,40.7615,"$2,100",West 43rd Street,10036,Apartment,10036,"[20, 96, 94]",american,21,"[1129, 311, 482, 1038, 749]",478.63366555071923,23 St
***LUXURY**2 BR 1 BA**24HR DM**ELVTR**LAUNDRY**RF-DECK**GYM***NO FEE+3,-73.987576,40.765364,"$2,500",West 53rd Street,10101,Apartment,10019,"[44, 69, 0]",italian,24,"[1081, 175, 193, 966, 344]",198.2261653308115,50 St
"**LARGE 2 BEDROOM***24HR DM***GYM / LOUNGE / CINEMA / ROOFDECK ** 2,3",-73.97321,40.795252,"$2,600",West 96th Street,10024,Apartment,10025,"[90, 113, 59]",japanese,20,"[62, 1316, 496, 173, 308]",106.78289899269546,96 St
"Lovely apartment w. large private garden, suburb-living in City",-73.948288,40.775082,"$4,600",,10028,Apartment,10028,"[74, 6, 62]",thai,61,"[934, 111, 1032, 351, 4]",310.80588245552457,96 St
Gut renovated 2 Bedroom apartment in PLG,-73.957132,40.662824,"$2,050",1767 Bedford Avenue,11225,Apartment,11225,"[112, 1, 24]",pizza,6,"[1074, 542, 444, 883, 485]",265.79080680871044,Franklin Avenue-Medgar Evers College
PERFECT 1 BEDROOM + BACKYARD! STEPS TO EVERYTHING /G TRAIN,-73.945639,40.726106,"$1,800",Humboldt st,11222,Apartment,11222,"[74, 6, 112]",coffee,8,"[97, 1169, 50, 808, 807]",396.31340120897755,Graham Av
"NO FEE, SMALL 3 BEDROOM, EXPRESS #6 SUBWAY",-73.856106,40.833895,"$1,850",OLMSTEAD AVE,10472,Apartment,10462,"[6, 74, 62]",mexican,1,"[1295, 184, 536, 21, 412]",524.136274876344,Parkchester
Stunning Stylish 2 Bed Flex 3 East Williamsburg,-73.938073,40.705516,"$2,850",248 Mckibbin,11206,Apartment,11206,"[74, 6, 112]",american,9,"[937, 837, 266, 803, 741]",209.09306700637956,Montrose Av
Large 2br + extra office+big living room,-73.925518,40.703873,"$2,200",287 Troutman,11247,Apartment,11237,"[74, 6, 112]",mexican,52,"[894, 409, 1389, 70, 874]",279.2088880840072,Central Av
"Responsible, respectful, quiet SWM seeks apartment or room share",-73.7781,41.0247,"$1,300",,10606,Apartment,10464,"[6, 74, 62]",,0,"[891, 890, 1229, 1047, 209]",7230.432145783363,Eastchester-Dyre Av
"Super sunny w/ rooms on opposite sides in Clinton Hill, heat/hw too",-73.958841,40.683018,"$2,295",68 Putnam,11238,Apartment,11238,"[112, 1, 74]",mexican,11,"[1380, 1463, 883, 542, 568]",225.91580480704903,Classon Av
***NO FEE! NEWLY RENOVATED IN GREAT LOCATION***,-73.9069,40.745,"$1,700",60 St,11377,Apartment,11104,"[6, 74, 62]",Nepali,5,"[1245, 850, 1269, 676, 1077]",262.59050322681173,Northern Blvd
Gorgeous 3 bed 1 bath duplex with private roofdeck in  Clinton Hill,-73.954753,40.683489,"$2,975",179 Putnam Avenue,11216,Apartment,11216,"[112, 74, 1]",latin_american,5,"[485, 1330, 542, 54, 57]",148.88573293996552,Franklin Av
Chelsea studio 8th ave 25th st $1500,-73.9892,40.7313,"$1,500",,10276,Apartment,10003,"[106, 21, 26]",american,139,"[1435, 188, 616, 191, 596]",132.94591377475072,14 St-Union Sq
Off-Market Live/ Work Bowery Loft Oasis___Prime Location - A Steal!,-74.0025,40.7185,"$3,695",Bowery,10278,Apartment,10013,"[107, 72, 55]",italian,82,"[1163, 1191, 1021, 940, 159]",86.54210416026741,Canal St
Rare Off-Market Live/ Work Bowery 2 Bed Loft Oasis___This Is A Steal!,-74.0025,40.7185,"$3,495",Bowery,10278,Apartment,10013,"[107, 72, 55]",italian,82,"[1163, 1191, 1021, 940, 159]",86.54210416026741,Canal St
Awesome Lofty Bright EV Junior 1 Bed___Amazing Location - A Steal!!!,-73.983958,40.725473,"$2,100",East 6th St.,10009,Apartment,10009,"[60, 24, 75]",chinese,76,"[589, 1431, 452, 969, 300]",308.85919021202125,1 Av
***Bright Gutted Lofty Floor Thru LES 2 Bed Digs***This Is A Steal!!!,-73.990201,40.714052,"$1,995",East Broadway,10090,Apartment,10002,"[91, 58, 46]",american,70,"[634, 877, 1460, 881, 228]",10.793827957879012,East Broadway
NEW LaRGE LOFTY STUDIO .. ELEVATOR..NEAR PRATT..G TRAIN..RENOVATED,-73.958759,40.691916,"$1,600",Kent Ave,11205,Apartment,11205,"[112, 1, 74]",mexican,6,"[1380, 1307, 1463, 568, 883]",173.18325631303057,Classon Av
NEW LOFTY SUNNY ONE BED .. ELEVATOR..NEAR PRATT..G TRAIN..RENOVATED,-73.960519,40.691492,"$1,750",Classon Ave,11205,Apartment,11205,"[112, 1, 24]",mexican,8,"[1380, 1307, 1463, 568, 206]",94.6956498895483,Classon Av
Sun Lit Newly Minted EV Floor Thru 1 Bed_Prime Location - Great Find!,-73.984875,40.728194,"$1,795",First Avenue,10003,Apartment,10003,"[99, 103, 75]",mexican,94,"[232, 245, 818, 452, 99]",199.0433064407494,3 Av
***Bargain Rustic Bright LITI 2 Bed Oasis***Prime Location - A Steal!,-73.997931,40.718158,"$1,795",Mulberry St.,10278,Apartment,10013,"[55, 105, 72]",chinese,93,"[1147, 1197, 1177, 653, 646]",154.4199517744604,Spring St
Rent Stabilized Mint Chinatown True 1 Bed_Amazing Location - A Steal!,-73.995699,40.718777,"$1,595",Elizabeth St.,10278,Apartment,10013,"[15, 31, 8]",chinese,73,"[1406, 317, 1095, 1338, 558]",193.34135536565486,Spring St
Gutted Sun Lit CTOWN 2 Bed Stunner___Amazing Location - A Steal!,-73.9973,40.713468,"$2,195",Catherine St.,10090,Apartment,10002,"[55, 15, 105]",chinese,58,"[512, 954, 653, 779, 646]",271.3492087293917,Spring St
Sun Washed Two Bridges 1 Bed Oasis___Prime Location - A Steal!,-73.992623,40.713168,"$1,650",Henry St.,10090,Apartment,10002,"[91, 15, 31]",chinese,65,"[744, 687, 1462, 92, 360]",200.5796829809945,Grand St
Charming Floor Thru East Vill 1 Bed Oasis__Awesome Location - A Steal!,-73.982228,40.727846,"$2,295",East 10th St.,10009,Apartment,10009,"[24, 60, 75]",chinese,55,"[968, 26, 402, 668, 589]",116.35922510118249,1 Av
Mint Bright LES True 1 Bed Oasis___Amazing Location - Roof Deck!,-73.994898,40.715838,"$1,895",Canal St.,10090,Apartment,10002,"[15, 31, 8]",chinese,54,"[453, 1207, 558, 101, 317]",147.49980525597442,Grand St
Bright Nolita True Corner 2 Bed Oasis_Prime Location!!!,-73.996836,40.720505,"$2,795",Broome St.,10012,Apartment,10012,"[15, 31, 56]",chinese,88,"[1095, 626, 984, 646, 317]",64.66385066353965,Spring St
***Sprawling Lofty LES True 2 Bed***Amazing Location - Solid Deal!!!,-73.991133,40.714669,"$2,795",Ludlow St.,10090,Apartment,10002,"[91, 58, 46]",chinese,71,"[472, 92, 360, 228, 322]",110.68367956397726,East Broadway
Rent Stabilized Spacious Nolita Studio Oasis_Prime Location - A Steal!,-73.996836,40.720505,"$1,895",Broome St.,10012,Apartment,10012,"[15, 31, 56]",chinese,88,"[1095, 626, 984, 646, 317]",64.66385066353965,Spring St
No Fee! Beautiful 3 Bed 1.5 Bath in PRIME Crown Heights,-73.947612,40.672272,"$2,850",new york ave,11213,Apartment,11216,"[74, 112, 1]",caribbean,4,"[1293, 609, 857, 57, 440]",325.9904100791106,Nostrand Av
Sun Washed Spacious LES 2 Bed___Amazing Location - This Is A Steal!!!,-73.99189,40.714899,"$2,195",Orchard St.,10090,Apartment,10002,"[91, 58, 46]",chinese,67,"[687, 360, 92, 472, 228]",194.34356034225607,East Broadway
Bright Airy CTOWN True 2 Bed Oasis___Vibrant Location - A Find!,-73.997108,40.71787,"$1,650",Mott St.,10278,Apartment,10013,"[15, 31, 55]",chinese,82,"[1197, 646, 1147, 653, 512]",135.88115049270678,Spring St
